gene_id	zygote_1	zygote_2	zygote_3	zygote_4	zygote_5	zygote_6	zygote_7	zygote_8	zygote_9
ENSMUSG00000078784	383029	334047	978923	225781	368112	290840	0	96921.7	428633
ENSMUSG00000078786	347170	24221.8	30023.6	318028	45516.7	24129.6	0	2607.92	4.80E-156
ENSMUSG00000078789	0	93710.1	0	0	0	0	0	0	0
ENSMUSG00000078794	64028	238756	344247	147468	85380.3	226313	3000.68	107426	62830.7
ENSMUSG00000078795	0	0	0	0	0	0	1168280	0	0
ENSMUSG00000078796	226701	185858	114937	142884	178440	198135	0	251080	212518
ENSMUSG00000078798	153108	112876	212842	85076.7	0	11111.1	0	7679.91	0
ENSMUSG00000078808	0	0	646.187	0	0	0	0	0	0
ENSMUSG00000078810	0	0	87576.5	0	11937.4	16857.8	0	0	0
ENSMUSG00000078812	5229460	4964850	3502190	4681780	5026610	5698840	76061.9	5403240	7644360
ENSMUSG00000078813	3539.97	38717.5	157126	89595.8	31295.3	12640.5	0	50314.9	30307.8
ENSMUSG00000078851	11042.3	0	1195.69	18709.8	122020	0	0	0	35043.2
ENSMUSG00000078853	52241.3	56579.6	0	0	0	0	168389	0	7516.04
ENSMUSG00000078861	304472	787154	832812	583625	734622	338939	1914.21	355167	529141
ENSMUSG00000078862	0	0	0	0	0	28135	0	13845.9	5548.8
ENSMUSG00000078864	0	0	0	0	0	36800.3	0	23265.1	0
ENSMUSG00000078865	0	0	4918.4	0	0	0	0	0	0
ENSMUSG00000078866	0	80720.2	52758.4	96674.8	9314.84	0	0	0	0
ENSMUSG00000078867	0	15142.5	10061.8	0	31847.1	0	0	0	0
ENSMUSG00000078868	9561.07	5882.04	19366.2	10733.4	93693.9	47752.4	598236	100637	62046.7
ENSMUSG00000078869	0	5460.59	0	0	0	0	0	0	0
ENSMUSG00000078870	16188.2	136827	43193.8	45999.3	17643.2	47613.4	151633	33134.4	177911
ENSMUSG00000078872	10668.2	132645	1456740	188633	2328600	13644.3	0	14153.5	256552
ENSMUSG00000078877	3041.68	1039950	658.654	5143010	30477.4	2360.95	0	25890.5	31985.3
ENSMUSG00000078878	43966.5	31554.1	57656.4	0	45322.2	19512.7	0	0	41397.2
ENSMUSG00000078902	0	757.641	672.858	697.523	0	3645.71	0	6986.57	1722.73
ENSMUSG00000078905	56760.3	15863.4	0	100435	27188.2	0	0	196058	53039.5
ENSMUSG00000078906	60646.9	101226	61996.8	33320.1	26782.9	12058.4	0	42341	34141.6
ENSMUSG00000078907	0	0	0	0	0	0	21982.5	0	0
ENSMUSG00000078908	52793.3	149073	89204.5	154049	130207	133561	42898	123005	54896.9
ENSMUSG00000078919	5789910	3984780	4828630	4545120	2966320	5711230	112388	3930980	3862340
ENSMUSG00000078920	0	0	0	0	37661.3	0	0	0	0
ENSMUSG00000078923	364242	239483	693570	528410	570091	89930.4	0	345753	8.60E-07
ENSMUSG00000078932	7209.1	28587.5	0	0	0	0	0	0	0
ENSMUSG00000078933	0	0	0	0	0	5838.23	0	0	0
ENSMUSG00000078934	840123	0	1168060	710117	0	0	0	0	462551
ENSMUSG00000078935	0	0	0	0	0	0	0	0	0
ENSMUSG00000078936	101251	363501	399427	209080	250522	93027.9	0	152047	146578
ENSMUSG00000078938	0	0	0	0	0	0	331499	0	0
ENSMUSG00000078941	337102	379925	200710	442055	162540	128398	5.60E-72	349234	149297
ENSMUSG00000078942	530.821	0	0	0	0	0	0	0	0
ENSMUSG00000078949	1199900	946306	956575	969591	1080450	1449020	0	738707	635595
ENSMUSG00000078954	170140	640459	13540.5	326247	28696.2	686733	0	114296	0
ENSMUSG00000078956	0	753092	0	0	0	1322130	0	0	0
ENSMUSG00000078958	39949.3	56821.9	136791	82649.7	127017	19342.9	0	52991.2	55806.5
ENSMUSG00000078960	0.00483717	0.0130229	0.00351308	18730.1	0.0817228	16115	0	13638.8	1.95128
ENSMUSG00000078970	1431880	1268270	787574	1677280	1460300	1227840	468297	1437670	1461260
ENSMUSG00000078974	1371280	1491490	1471300	1217970	1499390	1558410	44625.6	984976	1050720
ENSMUSG00000078995	0	1718.32	0	0	0	0	0	0	0
ENSMUSG00000078998	97146	73376.7	183315	0	81831.7	177701	527917	26931.2	0
ENSMUSG00000079001	0	0	0	0	0	0	0	333567	0
ENSMUSG00000079002	18030	0	38432.2	0	0	0	0	5246.32	0
ENSMUSG00000079003	415737	490729	695539	458563	488238	393974	0	129664	387008
ENSMUSG00000079007	6150030	5876040	4248930	5641210	7561520	7847290	1262470	6589010	10876600
ENSMUSG00000079008	39004.1	32683.4	930.486	7611.91	29902.8	25522.4	0	2356.31	26699.3
ENSMUSG00000079009	9196.46	65237.6	0	87612.2	5502.14	25040.8	0	59453.5	15066.9
ENSMUSG00000079018	0	0	0	0	260001	0	0	0	0
ENSMUSG00000079020	0	20006.1	0	0	0	0	0	0	0
ENSMUSG00000079021	137528	0	0	0.0194378	0	0	333138	8224.77	16965.9
ENSMUSG00000079022	0	14646.8	0	15545.5	0	2651.89	0	198156	0
ENSMUSG00000079025	0	0	0	7255.51	0	50263.9	140004	0	0
ENSMUSG00000079029	0	0	0	0	0	0	144197	0	0
ENSMUSG00000079031	0	0	0	0	0	0	124058	0	0
ENSMUSG00000079033	87248	550575	87433.8	12228	1603.02	303068	0	345276	0
ENSMUSG00000079034	0	0	0	0	0	0	56989.3	0	0
ENSMUSG00000079036	739241	263853	395860	736704	724059	759374	0	572158	890145
ENSMUSG00000079038	3511.27	4321.14	0	79566.5	47822.9	35360	0	0	0
ENSMUSG00000079042	6402670	6833120	3657930	6636410	8505190	10041500	2879660	8162840	12320200
ENSMUSG00000079043	98084.5	65961	231452	104704	94404.8	114609	3735.23	90088.4	82146.9
ENSMUSG00000079049	1506620	1401040	1103330	1388290	1629310	1777770	0	1286190	1507990
ENSMUSG00000079051	0	0	0	3980.78	0	0	0	0	0
ENSMUSG00000079055	0	980.303	0	0	0	0	0	0	0
ENSMUSG00000079057	82672.5	103575	53639	194445	145618	46913.4	0	237643	39479.9
ENSMUSG00000079065	81501.6	40228.1	1078.04	72484.4	25269.8	14730.5	1496.73	18088	23047.1
ENSMUSG00000079069	0	148429	18028.8	50497.8	69576.8	260611	0	86254.6	141063
ENSMUSG00000079071	132015	89468.3	61524.1	119545	99590.1	122331	0	95488.2	136289
ENSMUSG00000079083	0	0	0	0	15898.2	0	73541.1	0	0
ENSMUSG00000079084	1654170	2300380	2182290	1718800	2221960	1604380	8176.8	2384150	2324820
ENSMUSG00000079093	0	0	0	0	0	0	0	7131.69	0
ENSMUSG00000079104	255657	408180	141931	550560	305026	428783	23687.1	311656	236024
ENSMUSG00000079109	522264	660425	377486	480646	245278	1203430	2476640	537722	565702
ENSMUSG00000079110	0	2.64E-271	2.15E-236	3.35E-114	10932.4	39086.7	0	76951.6	11400.8
ENSMUSG00000079111	1254170	937144	940317	1161350	1184000	884018	263170	1143420	1153060
ENSMUSG00000079112	2294710	2690150	1418530	2862190	2975890	3595610	4122.44	2818940	3162460
ENSMUSG00000079139	586158	792893	591753	760743	640191	708537	0	665126	661742
ENSMUSG00000079144	224168	30058.8	5478.06	89920.5	280742	59530.7	372329	0	5268.46
ENSMUSG00000079157	421356	288184	302673	289416	215267	196644	1267.82	130484	126743
ENSMUSG00000079164	5676.95	9398.43	119346	115216	9760.32	95655.5	0	0	7923.98
ENSMUSG00000079165	5461820	6946080	8080890	7109050	5211920	6401120	5276570	5449690	3165160
ENSMUSG00000079168	723351	964963	1783270	734680	1182770	1418280	0	827733	621939
ENSMUSG00000079173	0	240.302	0	0	0	0	1621.47	0	0
ENSMUSG00000079177	3290.19	5082.73	7520.89	7911.24	4230.54	2943.36	0	4377.25	2.16E-08
ENSMUSG00000079184	6744180	6685010	4640030	7119980	8317100	9210150	2004290	7566930	12167300
ENSMUSG00000079190	7537.98	33178.3	64953.6	3754.24	31250.4	21846	15955.4	28922.3	31988.5
ENSMUSG00000079197	153880	216131	401038	169585	650797	187761	6280.79	53261.5	221327
ENSMUSG00000079215	793976	433655	1106170	664194	477879	417359	0	400509	809511
ENSMUSG00000079222	83821.6	21724.3	36189.6	181673	61244.3	86155.9	0	124917	0
ENSMUSG00000079227	0	1588.15	0	21819.6	0	0	0	0	32791.3
ENSMUSG00000079235	472534	51771.5	294944	42699.4	19155	93291.1	0	5784.28	0
ENSMUSG00000079242	0	5237.63	23005.3	4758.22	0	0	134853	0	0
ENSMUSG00000079244	109785	0	0	0	31776	0	0	8402.64	0
ENSMUSG00000079252	22181.9	76408.8	102480	86612.2	35978.9	9835.23	0	122821	0
ENSMUSG00000079254	0	27315.2	101679	9789.91	107995	93646.7	0	0	28782.7
ENSMUSG00000079259	619841	614123	474474	497301	634345	453223	132269	490937	369042
ENSMUSG00000079260	2367.59	2515.98	939.615	6291.4	17216.6	27857.2	211934	20796.7	13380
ENSMUSG00000079262	13649.4	0	665.308	0	75891.4	0	0	0	0
ENSMUSG00000079263	34477.1	19103.7	0	33698.8	0	34996.3	0	24470.2	61469.8
ENSMUSG00000079265	83296.1	17046.2	4532.61	69330.8	0	0	0	0	41902.2
ENSMUSG00000079267	71317.3	27806.5	19866.3	28413.6	11433.8	10181.4	0	7182.2	29388.6
ENSMUSG00000079283	225304	38517.7	38809.9	136215	48781.2	401033	0	43242.3	0
ENSMUSG00000079284	2645410	3003730	1710260	2666940	3401070	4097630	794230	3253840	4727180
ENSMUSG00000079295	0	27651.3	0	0	0	0	0	0	0
ENSMUSG00000079299	188122	118834	0	0	84869.8	0	0	0	0
ENSMUSG00000079304	3.49E-17	2.03E-18	2.92E-43	7.63E-12	1.81E-200	80920.6	0	1.16E-29	5.89E-16
ENSMUSG00000079316	2211140	3134550	2245790	1588180	2533550	2411930	570272	1908780	1829260
ENSMUSG00000079317	1621110	1808350	1135190	1794280	1945590	2213050	595173	1854810	2249210
ENSMUSG00000079330	124776	227986	848840	48085.1	0	197782	0	26168.5	0
ENSMUSG00000079334	291488	195143	1001020	475184	705365	603241	54111.4	352594	347392
ENSMUSG00000079339	78552.4	110864	174641	48173.7	302607	78141.3	0	131363	131378
ENSMUSG00000079343	13551.4	0	0	29165.2	0	0	0	0	0
ENSMUSG00000079346	138638	0	0	0	0	0	0	0	0
ENSMUSG00000079349	0	0	0	7399.67	0	0	0	0	0
ENSMUSG00000079355	11344.3	14749.2	0	8907.16	39817.8	0	0	0	0
ENSMUSG00000079363	0	0	26670.5	0	0	0	0	0	0
ENSMUSG00000079382	0	651721	0	0	0	0	0	0	0
ENSMUSG00000079387	0	0	0	0	0	0	23430	0	0
ENSMUSG00000079395	0	0	3048.1	5701.41	0	0	0	0	0
ENSMUSG00000079414	17811.7	0	0	0	0	0	0	0	0
ENSMUSG00000079415	0	0	0	0	0	0	0	40172.7	0
ENSMUSG00000079418	80311.7	141965	73580.9	432346	113417	157717	0	82623.8	77960.1
ENSMUSG00000079423	0	0	0	0	0	7896.94	0	0	0
ENSMUSG00000079424	126155	198222	63282.1	180743	240555	204163	50713.9	198178	214366
ENSMUSG00000079426	848241	827318	502941	589317	475715	354641	8071.69	485737	316422
ENSMUSG00000079427	1987160	1631950	2111730	1884920	1746890	1969100	17458.2	1539100	2393700
ENSMUSG00000079429	33230.3	154087	0	31707	0	32055.2	11333.2	2717.54	0
ENSMUSG00000079434	0	3174.28	0	0	0	0	263428	0	0
ENSMUSG00000079435	146416	257332	484205	464682	168924	162912	348409	404093	283579
ENSMUSG00000079436	0	892282	759446	130825	0	1.30E-83	0	0	0
ENSMUSG00000079437	1370800	656583	1106660	1371920	365713	680278	7175.95	704232	1080860
ENSMUSG00000079444	1.74E-35	1.45E-41	1.45E-13	5.52E-26	4.52E-34	4.89E-131	0	6.73E-48	5.65E-44
ENSMUSG00000079445	157973	130402	113889	250591	168731	112014	0	229298	70178
ENSMUSG00000079450	532532	619709	732944	520211	927371	533629	119533	405391	434401
ENSMUSG00000079451	54327.3	0	0	0	0	0	0	0	0
ENSMUSG00000079465	43777.1	115989	12530.6	47387.6	71458.1	6572.3	15376.3	56893.4	19174.1
ENSMUSG00000079466	0	0	0	0	0	0	0	0	16256.6
ENSMUSG00000079469	176153	203650	16629.7	70192.9	70537.2	204459	6608.83	96360.1	75481.2
ENSMUSG00000079470	57123.6	25068.8	24744.4	72071.8	84529.5	20137.2	4513.74	42405.7	125821
ENSMUSG00000079471	180821	62901	0	0	0	0	0	0	0
ENSMUSG00000079477	3971290	3872780	2306410	3714980	4272890	4835510	1103830	4476030	5592110
ENSMUSG00000079478	1732220	985927	2310040	1166240	1526280	1374660	0	1545090	328529
ENSMUSG00000079479	0	0	0	0	0	0	4484480	0	0
ENSMUSG00000079480	55768	0	51535.6	0	205191	95094.9	0	0	0
ENSMUSG00000079481	0	0	0	0	0	0	0	0	0
ENSMUSG00000079484	0	0	417548	0	0	1.46E-123	0	0	0
ENSMUSG00000079487	73919.3	264419	1057740	172732	7753.62	53920.9	5293.17	50940.7	151291
ENSMUSG00000079492	0	4160.36	0	0	0	0	0	4800.33	0
ENSMUSG00000079495	0	10416.5	0	0	0	12373.7	0	0	8903.3
ENSMUSG00000079502	0	0	12231.9	0	10528	0	0	0	175216
ENSMUSG00000079508	193392	196088	136373	216533	179723	251398	71959.1	198180	227115
ENSMUSG00000079509	4685.11	25632.2	0	0	0	86813.3	145308	307830	0
ENSMUSG00000079510	0	0	0	0	8.63E-143	0	0	0	0
ENSMUSG00000079511	20808.4	27577.8	24548.1	28947	21621.1	20331.1	3.71E-06	19584	14531.3
ENSMUSG00000079516	253720	0	0	0	0	0	0	0	0
ENSMUSG00000079517	227757	399974	214834	244208	608287	500019	0	239502	322672
ENSMUSG00000079523	843874	1199700	1492910	1133880	859752	596898	1924720	331059	250254
ENSMUSG00000079525	0	323007	196446	265833	307205	149699	0	469747	216034
ENSMUSG00000079536	0	0	0	0	0	0	402676	0	0
ENSMUSG00000079544	217151000	770028000	170292000	121648000	159858000	223972000	0	151415000	0
ENSMUSG00000079547	38298.7	0	0	0	0	0	24015.5	0	0
ENSMUSG00000079550	1744.23	5137.71	3503.91	5.49E-14	1.37E-35	26670.9	71012.7	16940.5	7.83E-08
ENSMUSG00000079553	467260	182296	513730	308313	400276	330048	0	174338	342018
ENSMUSG00000079555	1326220	1669130	865741	1377070	1722170	1996090	406136	1754230	1494270
ENSMUSG00000079557	362636	189226	360721	223679	189008	453673	0	39580.8	415976
ENSMUSG00000079559	0	0	0	24078	0	0	0	0	0
ENSMUSG00000079560	0	0	0	0	0	0	1.54E-29	0	0
ENSMUSG00000079562	1918810	2159510	1489860	2286230	2093510	2002610	1845.14	1988970	1925340
ENSMUSG00000079563	8586.44	2876.46	12062.7	0	7222.53	111927	0	70719.7	23308.4
ENSMUSG00000079564	0	0	0	0	5568.43	0	25780.9	0	0
ENSMUSG00000079575	233500	193638	190298	241839	155304	227547	355734	264264	198884
ENSMUSG00000079583	340048	233969	180679	83449.4	176464	355732	0	128194	25767.8
ENSMUSG00000079584	210337	340140	294464	243335	210527	274910	0	81547.5	264802
ENSMUSG00000079588	260830	824744	311474	523858	501182	755840	390560	811362	808857
ENSMUSG00000079592	230276	285542	77697.1	236362	137169	73462.3	0	242246	241687
ENSMUSG00000079593	0	0	0	274085	0	0	0	0	0
ENSMUSG00000079598	0	0	384824	110388	0	0	3854.65	0	0
ENSMUSG00000079605	191438	43526.6	1683.94	64885.6	86999.8	48626.6	0	81115.5	43838.6
ENSMUSG00000079606	0	0	0	0	0	0	163511	0	0
ENSMUSG00000079608	3140.08	3623.68	0	0	0	0	90427.3	0	11997.1
ENSMUSG00000079610	0	0	0	0	0	24862.6	0	0	0
ENSMUSG00000079614	633421	826905	670543	759820	965525	718458	4719.67	830524	724181
ENSMUSG00000079615	2.13E-19	8.36E-72	1.13E-24	7.19E-27	2.18E-24	701.626	26.8355	1.51E-32	8.65E-23
ENSMUSG00000079620	2359240	4289180	5912090	2367200	2256810	4289580	0	2926490	3514050
ENSMUSG00000079629	0	106074	0	0	14784.2	41047.2	0	67213.2	0
ENSMUSG00000079641	330735	758211	516291	512044	388212	287791	1758270	530010	121273
ENSMUSG00000079642	1824200	0	0	0	0	0	5450690	0	0
ENSMUSG00000079644	0	0	90481.3	0	0	3035.33	0	0	0
ENSMUSG00000079652	339928	0	0	0	0	0	0	0	0
ENSMUSG00000079654	0	0	0	0	0	0	0	0	0
ENSMUSG00000079657	0	646.344	0	6296.49	0	0	0	0	0
ENSMUSG00000079658	3854500	4869050	3180350	4517650	5233640	5530750	156374	4375180	5264620
ENSMUSG00000079659	1709150	1162600	1842830	715454	1132350	1090770	1301790	1243120	1062900
ENSMUSG00000079671	294681	425863	403486	547687	292154	462415	2575.69	390025	194342
ENSMUSG00000079677	199222	731142	45049.2	464385	59899	165795	133819	246177	0
ENSMUSG00000079679	30968.9	50835.2	9464.08	2707.36	56516.2	23982.4	44190.8	21741.2	38526.3
ENSMUSG00000079681	715954	930053	1235780	518279	609028	288844	1591380	357517	361510
ENSMUSG00000079685	0	0	7532.68	2464.4	0	0	387202	25120	39557.9
ENSMUSG00000079694	0	0	0	0	0	0	0	0	24931
ENSMUSG00000079716	0.00223335	0.00127189	0.000454079	0.00148037	0.0011981	0.00212651	0	0.00117999	0.0056988
ENSMUSG00000079733	141247	197135	64030.9	0	164659	150670	15407	0	0
ENSMUSG00000079737	3406160	3951890	2246830	3770490	5013820	4701920	751432	4338690	5020560
ENSMUSG00000079741	2108710	1767460	741219	1660380	1647970	1824810	1149210	1971870	2074940
ENSMUSG00000079794	0	0	0	0	0	3016530	0	0	0
ENSMUSG00000079800	8275.11	8880.14	21946	8077.91	11070.7	0	0	0	0
ENSMUSG00000079808	109177	73127.2	181175	79415.1	141893	139252	0	154122	71734.7
ENSMUSG00000079834	39596.8	45313.3	13245	82498.8	28908.3	8732.22	0	44509.1	0
ENSMUSG00000079845	1556370	705938	1412300	1240860	973429	1634860	4515380	1726850	2211250
ENSMUSG00000079852	0	0	0	0	0	0	5321.58	0	0
ENSMUSG00000079941	4863580	6865570	4078250	5635500	5530540	1565580	0	6517140	6922460
ENSMUSG00000080115	0	0	0	2002.13	0	0	1009090	0	5692.35
ENSMUSG00000080268	1277490	1431190	1795810	1754360	1737210	1692300	0	1514130	706387
ENSMUSG00000080316	0	0	0	0	0	0	3077.09	0	0
ENSMUSG00000080717	19290.8	6795920	18004400	6130.29	0	15843	0	4617670	0
ENSMUSG00000080727	255608	31094.1	1001120	934544	5540.49	7690.49	0	5277.53	616466
ENSMUSG00000081044	1592290	2534310	1290300	1446620	1667290	1957540	180100	1343120	2001400
ENSMUSG00000081225	314231	559589	457863	444970	268514	163988	0	408568	398274
ENSMUSG00000081512	0	0	9.60E-15	0	0	0	0	0	0
ENSMUSG00000081534	80777.1	43043.2	227375	128311	642783	894072	0	298875	19227.3
ENSMUSG00000081650	0	0	0	0	0	0	20173.6	0	0
ENSMUSG00000081769	37480.8	0	84304.8	0	0	0	78361.1	0	0
ENSMUSG00000082639	7450.03	0	0	15833.6	0	0	0	0	0
ENSMUSG00000083012	3576870	3399420	4106000	3771820	5158210	4132970	492817	3750390	3807810
ENSMUSG00000083282	0	0	0	0	0	0	0	3441.94	0
ENSMUSG00000083649	1439280	1543750	313510	1072890	1505730	853457	19115.5	969145	1024200
ENSMUSG00000084063	0	4148.43	0	1292.85	0	0	10945.9	6498.94	0
ENSMUSG00000084128	150301	116611	203625	2.22E-12	0	0	0	266228	0
ENSMUSG00000084786	19692700	16159700	17571100	15247500	17497600	18036700	6093410	22440000	19862600
ENSMUSG00000084845	0	0	0	0	0	0	223440	0	0
ENSMUSG00000084883	9873.56	67588.1	0	0	86459.7	0	0	0	27546.7
ENSMUSG00000084897	0	0	0	15001.3	0	0	0	0	0
ENSMUSG00000084902	0	0	46110	0	2141.74	0	0	0	20945.4
ENSMUSG00000084927	11061.4	14630	26236.8	4507.36	17980.1	0	0	3814.39	0
ENSMUSG00000084950	54706.7	40845.6	43606	74246.6	53461.6	119607	0	50070.1	36264.6
ENSMUSG00000084957	529316	664462	631205	528303	621260	588408	4.04E-99	563696	461263
ENSMUSG00000085079	3826030	4508870	2421010	4331080	5318930	5758170	1780970	4826900	6461050
ENSMUSG00000085111	67575	8709.27	4070.36	0	0	15077.6	41555.2	0	0
ENSMUSG00000085272	131693	178114	117447	120551	152046	216516	0	35292.6	75282
ENSMUSG00000085576	7215.04	35196.3	67180	8965.75	4481.87	60029.4	0	2852.46	0
ENSMUSG00000085601	0	0	1056.91	0	0	0	0	0	0
ENSMUSG00000085793	423193	533614	479612	477621	772039	590730	0	353652	214427
ENSMUSG00000085795	143703	57838.5	53417.3	33342.3	46736.8	77366.6	0	77782.7	0
ENSMUSG00000085957	50404.1	83273.8	0	9387.62	30349.7	92705.3	1278.84	2048.07	0
ENSMUSG00000086022	36267.2	85415.1	11574.9	134014	55219.4	49483.8	15225.2	48518.2	68646.7
ENSMUSG00000086040	0	0	0	0	1315.18	0	0	0	0
ENSMUSG00000086056	24154	13551.1	0	15327.4	0	0	0	98081.8	0
ENSMUSG00000086147	6393.95	1973.57	0	0	0	0	0	0	0
ENSMUSG00000086228	0	0	2650.79	0	0	0	0	0	0
ENSMUSG00000086277	0	0	0	54228.3	0	0	0	0	0
ENSMUSG00000086564	70993.8	0	0	0	7602.73	21689.7	1065.29	42034.7	0
ENSMUSG00000086727	7519080	7856860	7155990	7445740	8455790	8609070	3262000	9169780	12822800
ENSMUSG00000086784	0	6495.76	0	0	0	11627.1	0	0	66389
ENSMUSG00000086938	619274	665552	47077.7	737239	12179.5	66903.3	0	97655.2	0
ENSMUSG00000086965	87607.9	30852.8	486147	446173	204929	111720	0	0	160954
ENSMUSG00000087141	48426.2	37228.3	67555.9	37186.6	49355.7	55572.1	0	31635.9	10332.3
ENSMUSG00000087153	17246.4	4121.97	1929.89	28657.4	22096.8	1109.94	275333	9148.94	1531.7
ENSMUSG00000087166	0	159045	0	0	0	0	0	0	0
ENSMUSG00000087182	0	0	0	0	0	0	164067	0	0
ENSMUSG00000087230	336146	545380	5517.61	255347	270027	500520	0	256522	98176.5
ENSMUSG00000087236	0	35450.3	116613	7232.99	4050.26	31729.8	1056.51	46452.9	34026.2
ENSMUSG00000087260	1417640	1510570	1846110	1411880	985090	932015	13081.5	1323910	803188
ENSMUSG00000087370	0	0	427.484	0	0	0	0	0	0
ENSMUSG00000087385	0	315516	239658	730137	394688	888238	2509360	657876	138329
ENSMUSG00000087444	335742	329738	469235	245306	126772	135226	2246.45	349974	176842
ENSMUSG00000087598	535569	390741	779497	785785	397573	418781	0	264306	243287
ENSMUSG00000087610	0	317651	783730	446340	0	347739	0	407015	0
ENSMUSG00000087651	0	0	0	50951.9	0	0	0	0	0
ENSMUSG00000087666	1032750	1254760	1631180	835478	1355220	243009	0	1416560	456190
ENSMUSG00000087687	20289.6	0	0	25590.4	70439.7	0	0	13161.9	0
ENSMUSG00000089634	0	0	0	0	53839.8	0	0	0	0
ENSMUSG00000089661	45516	0	0	0	0	0	0	0	0
ENSMUSG00000089669	0	17884.4	0	104769	59253.1	58965.5	0	128326	0
ENSMUSG00000089675	0	0	0	0	0	0	0	0	1.10E-131
ENSMUSG00000089678	12349.6	0	0	0	0	0	0	3434.51	0
ENSMUSG00000089682	112730	117996	516783	46601	0	0	0	0	10453.9
ENSMUSG00000089715	1757.55	1820.06	1376.55	4911.48	1144.87	1647.86	2010.95	1070.88	0
ENSMUSG00000089717	0	0	0	0	0	0	13023.3	0	0
ENSMUSG00000089736	0	0	0	0	9675.12	0	0	0	0
ENSMUSG00000089739	5.45E-09	0.000441661	1.34E-08	0.0512429	2.77E-08	0.000119579	0	2.20E-07	0
ENSMUSG00000089762	0	25457.3	0	7428.94	21679.4	15514	0	38708.4	0
ENSMUSG00000089768	9.99E-17	0	99738.8	0	0	0	137807	0	225715
ENSMUSG00000089774	7088.69	41337.8	18231.7	6077.68	6073.39	7100.85	0	12954.6	8318.34
ENSMUSG00000089789	0	0	0	0	0	0	718.222	0	0
ENSMUSG00000089798	1006170	950310	1798410	1291620	1058670	976171	32141.6	835132	1003950
ENSMUSG00000089809	0	3809.79	0	3701.22	0	3574.17	134118	0	10264.3
ENSMUSG00000089824	174099	228742	14499.2	73718	123846	356407	20160.7	172024	56163.6
ENSMUSG00000089832	139015	0	6634.02	10211.2	88064.1	46283.3	12346	223656	0
ENSMUSG00000089844	25588.6	11135.2	78184.3	14461.3	20051.6	49233.4	0	46320.5	0
ENSMUSG00000089847	1372970	1623910	2750190	1771140	4056260	1998520	629464	1198060	1734050
ENSMUSG00000089857	9652.13	0	0	0	0	0	0	0	0
ENSMUSG00000089862	3470720	3733970	5861630	4556860	4038900	2420070	1013920	2969800	3483460
ENSMUSG00000089865	5.25E-27	8.30E-20	6.23E-50	9.67E-62	1.45E-61	3.56E-48	8.77E-140	1.74E-71	8.58E-55
ENSMUSG00000089872	228380	36837.3	120659	141221	140767	193690	3559.23	522880	53718.2
ENSMUSG00000089876	76195.3	11390.9	0	54239.1	0	13719.9	0	0	0
ENSMUSG00000089911	474025	593402	318907	338889	434625	516471	9092.1	504825	398047
ENSMUSG00000089917	1852110	1478230	996796	2581200	911844	1389160	0	1684570	1116700
ENSMUSG00000089929	0	0	0	0	0	0	0	0	0
ENSMUSG00000089942	0	1838.69	0	0	0	0	0	0	0
ENSMUSG00000089943	0	0	0	0	0	0	0	0	3.36E-142
ENSMUSG00000089945	311996	307100	307087	300446	299533	281352	69529.9	268124	378874
ENSMUSG00000089960	0	0	0	0	0	0	0	0	1.88E-140
ENSMUSG00000089984	0	0	0	3007.39	0	0	0	0	0
ENSMUSG00000089992	132961	150698	80483.4	131067	126332	113806	0	153163	116767
ENSMUSG00000089996	86286.9	115414	119951	625864	71928.5	97859.3	1889920	0	95952.2
ENSMUSG00000090000	28017.4	735748	1740020	0	1230520	0	8458280	382459	0
ENSMUSG00000090015	1162020	1037200	344169	1056220	1073040	1121050	1027640	1099250	1290640
ENSMUSG00000090019	23.0414	2.21E-25	2886.9	0.440317	7.57E-121	0	0	0	0
ENSMUSG00000090035	0	0	0	0	0	0	1209.48	0	0
ENSMUSG00000090053	0	0	530823	6819.48	61305.8	0	3446.13	0	56299.6
ENSMUSG00000090071	0	0	1508.69	0	0	0	0	0	0
ENSMUSG00000090083	1860530	3377100	2012680	2929080	4677040	2638180	22703.4	2826790	2880460
ENSMUSG00000090084	0	0	0	0	0	15699.6	2006270	29156.7	13388.2
ENSMUSG00000090093	72194.2	75006.9	925.812	17884.6	73953	29383.8	150964	36908.9	36944.4
ENSMUSG00000090100	38104.5	37586.1	92812.6	10453.6	7411.05	25216	56534.3	10739.2	43264.8
ENSMUSG00000090102	95113.2	269805	651363	476085	645667	497752	214575	213928	218909
ENSMUSG00000090110	5559200	4996730	5973180	5821900	5613470	6559760	26547	6241520	6232540
ENSMUSG00000090112	225750	173113	237896	97522.8	136502	128381	34877.9	162719	175946
